agreements	3.0,0.0,0.000247739378,0.000055460041	ham	0.000247739378
ahead	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
aid	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
aids	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
air	3.0,3.0,0.000247739378,0.000221840164	ham	0.000247739378
airport	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
airs	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
aka	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
akkabay	0.0,4.0,0.000061934845,0.000277300205	spam	0.000277300205
al	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
albuquerque	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
alertness	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
alex	4.0,0.0,0.000309674223,0.000055460041	ham	0.000309674223
alexios	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
alhaji	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
all	32.0,54.0,0.002043849870,0.003050302257	spam	0.003050302257
allay	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
allen	4.0,1.0,0.000309674223,0.000110920082	ham	0.000309674223
alleviates	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
alli	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
allocate	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
allocated	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
allocating	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
allocation	5.0,0.0,0.000371609067,0.000055460041	ham	0.000371609067
allocations	4.0,0.0,0.000309674223,0.000055460041	ham	0.000309674223
allow	4.0,5.0,0.000309674223,0.000332760246	spam	0.000332760246
allows	2.0,1.0,0.000185804534,0.000110920082	ham	0.000185804534
almost	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
alone	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
along	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
alpra	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
already	8.0,3.0,0.000557413601,0.000221840164	ham	0.000557413601
also	24.0,21.0,0.001548371114,0.001220120903	ham	0.001548371114
alternative	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
alternatively	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
although	2.0,1.0,0.000185804534,0.000110920082	ham	0.000185804534
altra	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
alum	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
always	0.0,6.0,0.000061934845,0.000388220287	spam	0.000388220287
am	58.0,14.0,0.003654155828,0.000831900616	ham	0.003654155828
amadol	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
amazed	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
amb	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
ambien	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
amended	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
americ	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
america	12.0,1.0,0.000805152979,0.000110920082	ham	0.000805152979
american	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
amex	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
ami	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
amiable	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
amigo	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
amitava	4.0,0.0,0.000309674223,0.000055460041	ham	0.000309674223
among	3.0,3.0,0.000247739378,0.000221840164	ham	0.000247739378
amortize	4.0,0.0,0.000309674223,0.000055460041	ham	0.000309674223
amount	1.0,1.0,0.000123869689,0.000110920082	ham	0.000123869689
amounts	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
amy	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
an	20.0,41.0,0.001300631735,0.002329321724	spam	0.002329321724
anal	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
analyses	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
analysis	3.0,0.0,0.000247739378,0.000055460041	ham	0.000247739378
analyst	1.0,1.0,0.000123869689,0.000110920082	ham	0.000123869689
analyze	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
and	258.0,277.0,0.016041124737,0.015417891409	ham	0.016041124737
andrea	3.0,0.0,0.000247739378,0.000055460041	ham	0.000247739378
angelova	4.0,0.0,0.000309674223,0.000055460041	ham	0.000309674223
angels	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
angrily	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
anheuser	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
anita	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
annals	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
announcement	1.0,4.0,0.000123869689,0.000277300205	spam	0.000277300205
announcements	2.0,1.0,0.000185804534,0.000110920082	ham	0.000185804534
annoy	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
annoying	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
annuallouy	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
anonymise	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
anonymizer	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
anonymously	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
another	6.0,7.0,0.000433543912,0.000443680328	spam	0.000443680328
answer	0.0,5.0,0.000061934845,0.000332760246	spam	0.000332760246
answered	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
answering	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
answers	0.0,5.0,0.000061934845,0.000332760246	spam	0.000332760246
ante	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
anticipate	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
antivirus	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
antoine	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
any	32.0,25.0,0.002043849870,0.001441961067	ham	0.002043849870
anyare	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
anyhow	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
anyone	2.0,1.0,0.000185804534,0.000110920082	ham	0.000185804534
anything	3.0,7.0,0.000247739378,0.000443680328	spam	0.000443680328
anyway	1.0,1.0,0.000123869689,0.000110920082	ham	0.000123869689
anywhere	0.0,3.0,0.000061934845,0.000221840164	spam	0.000221840164
anz	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
aol	2.0,3.0,0.000185804534,0.000221840164	spam	0.000221840164
apachi	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
apart	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
apoligize	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
apollo	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
apologies	1.0,1.0,0.000123869689,0.000110920082	ham	0.000123869689
apologize	2.0,1.0,0.000185804534,0.000110920082	ham	0.000185804534
apparently	1.0,1.0,0.000123869689,0.000110920082	ham	0.000123869689
appeals	0.0,3.0,0.000061934845,0.000221840164	spam	0.000221840164
appear	4.0,1.0,0.000309674223,0.000110920082	ham	0.000309674223
appearance	1.0,1.0,0.000123869689,0.000110920082	ham	0.000123869689
appears	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
appetite	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
application	0.0,4.0,0.000061934845,0.000277300205	spam	0.000277300205
applied	5.0,0.0,0.000371609067,0.000055460041	ham	0.000371609067
apply	1.0,3.0,0.000123869689,0.000221840164	spam	0.000221840164
appreciate	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
appreciated	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
appreciation	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
approach	1.0,1.0,0.000123869689,0.000110920082	ham	0.000123869689
appropriate	3.0,0.0,0.000247739378,0.000055460041	ham	0.000247739378
approval	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
approved	1.0,4.0,0.000123869689,0.000277300205	spam	0.000277300205
approximately	4.0,0.0,0.000309674223,0.000055460041	ham	0.000309674223
aqmd	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
aqoj	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
arbitrage	4.0,0.0,0.000309674223,0.000055460041	ham	0.000309674223
architect	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
archive	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
arcy	7.0,0.0,0.000495478756,0.000055460041	ham	0.000495478756
are	55.0,84.0,0.003468351294,0.004714103488	spam	0.004714103488
area	1.0,1.0,0.000123869689,0.000110920082	ham	0.000123869689
areas	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
aren	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
argentine	4.0,0.0,0.000309674223,0.000055460041	ham	0.000309674223
arizona	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
ark	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
arm	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
armstrong	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
around	3.0,1.0,0.000247739378,0.000110920082	ham	0.000247739378
arrange	2.0,2.0,0.000185804534,0.000166380123	ham	0.000185804534
arranged	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
arrangement	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
arrangements	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
arrest	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
arrival	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
art	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
arthur	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
article	0.0,3.0,0.000061934845,0.000221840164	spam	0.000221840164
articles	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
as	54.0,39.0,0.003406416450,0.002218401642	ham	0.003406416450
ascii	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
ashburton	0.0,3.0,0.000061934845,0.000221840164	spam	0.000221840164
asia	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
aside	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
ask	2.0,6.0,0.000185804534,0.000388220287	spam	0.000388220287
asked	1.0,1.0,0.000123869689,0.000110920082	ham	0.000123869689
asking	5.0,3.0,0.000371609067,0.000221840164	ham	0.000371609067
asks	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
aspermont	0.0,3.0,0.000061934845,0.000221840164	spam	0.000221840164
assault	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
assay	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
assays	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
assembly	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
assemblyman	3.0,0.0,0.000247739378,0.000055460041	ham	0.000247739378
assets	11.0,1.0,0.000743218135,0.000110920082	ham	0.000743218135
assignment	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
assist	0.0,3.0,0.000061934845,0.000221840164	spam	0.000221840164
assistance	2.0,4.0,0.000185804534,0.000277300205	spam	0.000277300205
assistant	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
associate	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
association	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
assortment	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
assume	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
assuming	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
assumption	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
assure	3.0,0.0,0.000247739378,0.000055460041	ham	0.000247739378
asthma	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
at	57.0,66.0,0.003592220984,0.003715822750	spam	0.003715822750
ate	1.0,2.0,0.000123869689,0.000166380123	spam	0.000166380123
atop	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
atreus	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
attached	6.0,0.0,0.000433543912,0.000055460041	ham	0.000433543912
attatched	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
attempt	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
attend	6.0,1.0,0.000433543912,0.000110920082	ham	0.000433543912
attendance	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
attended	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
attending	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
attention	0.0,3.0,0.000061934845,0.000221840164	spam	0.000221840164
attest	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
attitudinal	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
attl	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
attn	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
attractive	1.0,1.0,0.000123869689,0.000110920082	ham	0.000123869689
attributable	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
audience	2.0,7.0,0.000185804534,0.000443680328	spam	0.000443680328
audio	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
audit	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
australia	2.0,7.0,0.000185804534,0.000443680328	spam	0.000443680328
australian	0.0,3.0,0.000061934845,0.000221840164	spam	0.000221840164
australiasds	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
authenticity	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
author	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
authorities	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
authority	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
authorized	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
automated	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
automatically	1.0,3.0,0.000123869689,0.000221840164	spam	0.000221840164
automobile	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
availability	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
available	12.0,9.0,0.000805152979,0.000554600410	ham	0.000805152979
average	0.0,3.0,0.000061934845,0.000221840164	spam	0.000221840164
aviation	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
avoid	3.0,5.0,0.000247739378,0.000332760246	spam	0.000332760246
avoided	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
await	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
awaking	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
aware	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
away	4.0,5.0,0.000309674223,0.000332760246	spam	0.000332760246
awesome	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
ax	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
axel	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
ay	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
azepam	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
azurix	10.0,0.0,0.000681283290,0.000055460041	ham	0.000681283290
b	13.0,3.0,0.000867087824,0.000221840164	ham	0.000867087824
baby	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
bachelors	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
back	5.0,16.0,0.000371609067,0.000942820698	spam	0.000942820698
background	2.0,7.0,0.000185804534,0.000443680328	spam	0.000443680328
backgrounds	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
backup	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
bacon	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
bacterial	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
bad	2.0,2.0,0.000185804534,0.000166380123	ham	0.000185804534
bade	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
baggage	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
bail	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
bailout	7.0,0.0,0.000495478756,0.000055460041	ham	0.000495478756
balance	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
banging	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
bank	0.0,4.0,0.000061934845,0.000277300205	spam	0.000277300205
banked	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
banker	2.0,0.0,0.000185804534,0.000055460041	ham	0.000185804534
banking	3.0,0.0,0.000247739378,0.000055460041	ham	0.000247739378
bankruptcy	12.0,2.0,0.000805152979,0.000166380123	ham	0.000805152979
bannerco	0.0,3.0,0.000061934845,0.000221840164	spam	0.000221840164
banners	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
bannersgomlm	0.0,6.0,0.000061934845,0.000388220287	spam	0.000388220287
bar	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
bareback	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
barely	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
bargaain	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
barnard	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
barney	3.0,0.0,0.000247739378,0.000055460041	ham	0.000247739378
barrier	0.0,2.0,0.000061934845,0.000166380123	spam	0.000166380123
barrow	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
base	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
based	6.0,4.0,0.000433543912,0.000277300205	ham	0.000433543912
basically	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
basis	1.0,3.0,0.000123869689,0.000221840164	spam	0.000221840164
baskets	5.0,0.0,0.000371609067,0.000055460041	ham	0.000371609067
bauxite	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
bawled	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
bazzd	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
bc	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
bcli	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
bd	0.0,5.0,0.000061934845,0.000332760246	spam	0.000332760246
bdf	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
be	90.0,84.0,0.005636070853,0.004714103488	ham	0.005636070853
beale	1.0,0.0,0.000123869689,0.000055460041	ham	0.000123869689
beans	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
bear	2.0,1.0,0.000185804534,0.000110920082	ham	0.000185804534
beard	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
beca	0.0,1.0,0.000061934845,0.000110920082	spam	0.000110920082
became	0.0,4.0,0.000061934845,0.000277300205	spam	0.000277300205
because	2.0,12.0,0.000185804534,0.000720980534	spam	0.000720980534
beck	3.0,0.0,0.000247739378,0.000055460041	ham	0.000247739378
