advise	2.0,0.0,0.000185804534,0.000055460041
advises	1.0,0.0,0.000123869689,0.000055460041
advocates	1.0,0.0,0.000123869689,0.000055460041
advs	0.0,1.0,0.000061934845,0.000110920082
aec	2.0,0.0,0.000185804534,0.000055460041
aeopublishing	0.0,19.0,0.000061934845,0.001109200821
afeee	0.0,1.0,0.000061934845,0.000110920082
aff	0.0,1.0,0.000061934845,0.000110920082
affairs	1.0,0.0,0.000123869689,0.000055460041
affect	0.0,1.0,0.000061934845,0.000110920082
affiliate	0.0,1.0,0.000061934845,0.000110920082
affiliates	0.0,3.0,0.000061934845,0.000221840164
afirst	0.0,1.0,0.000061934845,0.000110920082
afraid	1.0,3.0,0.000123869689,0.000221840164
africa	0.0,10.0,0.000061934845,0.000610060451
after	3.0,12.0,0.000247739378,0.000720980534
afternoon	3.0,1.0,0.000247739378,0.000110920082
again	7.0,4.0,0.000495478756,0.000277300205
against	2.0,1.0,0.000185804534,0.000110920082
age	0.0,4.0,0.000061934845,0.000277300205
agendas	1.0,0.0,0.000123869689,0.000055460041
agent	0.0,1.0,0.000061934845,0.000110920082
aggressive	0.0,1.0,0.000061934845,0.000110920082
aggressively	2.0,1.0,0.000185804534,0.000110920082
agonizing	0.0,1.0,0.000061934845,0.000110920082
agouti	0.0,1.0,0.000061934845,0.000110920082
agree	1.0,1.0,0.000123869689,0.000110920082
agreed	2.0,0.0,0.000185804534,0.000055460041
agreement	12.0,2.0,0.000805152979,0.000166380123
agreements	3.0,0.0,0.000247739378,0.000055460041
ahead	0.0,1.0,0.000061934845,0.000110920082
aid	0.0,1.0,0.000061934845,0.000110920082
aids	1.0,0.0,0.000123869689,0.000055460041
air	3.0,3.0,0.000247739378,0.000221840164
airport	2.0,0.0,0.000185804534,0.000055460041
airs	0.0,1.0,0.000061934845,0.000110920082
aka	0.0,1.0,0.000061934845,0.000110920082
akkabay	0.0,4.0,0.000061934845,0.000277300205
al	0.0,1.0,0.000061934845,0.000110920082
albuquerque	2.0,0.0,0.000185804534,0.000055460041
alertness	0.0,1.0,0.000061934845,0.000110920082
alex	4.0,0.0,0.000309674223,0.000055460041
alexios	1.0,0.0,0.000123869689,0.000055460041
alhaji	0.0,2.0,0.000061934845,0.000166380123
all	32.0,54.0,0.002043849870,0.003050302257
allay	0.0,1.0,0.000061934845,0.000110920082
allen	4.0,1.0,0.000309674223,0.000110920082
alleviates	0.0,1.0,0.000061934845,0.000110920082
alli	1.0,0.0,0.000123869689,0.000055460041
allocate	1.0,0.0,0.000123869689,0.000055460041
allocated	2.0,0.0,0.000185804534,0.000055460041
allocating	2.0,0.0,0.000185804534,0.000055460041
allocation	5.0,0.0,0.000371609067,0.000055460041
allocations	4.0,0.0,0.000309674223,0.000055460041
allow	4.0,5.0,0.000309674223,0.000332760246
allows	2.0,1.0,0.000185804534,0.000110920082
almost	0.0,2.0,0.000061934845,0.000166380123
alone	0.0,1.0,0.000061934845,0.000110920082
along	0.0,2.0,0.000061934845,0.000166380123
alpra	0.0,1.0,0.000061934845,0.000110920082
already	8.0,3.0,0.000557413601,0.000221840164
also	24.0,21.0,0.001548371114,0.001220120903
alternative	0.0,1.0,0.000061934845,0.000110920082
alternatively	0.0,1.0,0.000061934845,0.000110920082
although	2.0,1.0,0.000185804534,0.000110920082
altra	1.0,0.0,0.000123869689,0.000055460041
alum	0.0,1.0,0.000061934845,0.000110920082
always	0.0,6.0,0.000061934845,0.000388220287
am	58.0,14.0,0.003654155828,0.000831900616
amadol	0.0,1.0,0.000061934845,0.000110920082
amazed	0.0,1.0,0.000061934845,0.000110920082
amb	0.0,1.0,0.000061934845,0.000110920082
ambien	0.0,1.0,0.000061934845,0.000110920082
amended	1.0,0.0,0.000123869689,0.000055460041
americ	0.0,2.0,0.000061934845,0.000166380123
america	12.0,1.0,0.000805152979,0.000110920082
american	0.0,2.0,0.000061934845,0.000166380123
amex	0.0,1.0,0.000061934845,0.000110920082
ami	1.0,0.0,0.000123869689,0.000055460041
amiable	0.0,1.0,0.000061934845,0.000110920082
amigo	0.0,1.0,0.000061934845,0.000110920082
amitava	4.0,0.0,0.000309674223,0.000055460041
among	3.0,3.0,0.000247739378,0.000221840164
amortize	4.0,0.0,0.000309674223,0.000055460041
amount	1.0,1.0,0.000123869689,0.000110920082
amounts	0.0,1.0,0.000061934845,0.000110920082
amy	0.0,2.0,0.000061934845,0.000166380123
an	20.0,41.0,0.001300631735,0.002329321724
anal	0.0,1.0,0.000061934845,0.000110920082
analyses	1.0,0.0,0.000123869689,0.000055460041
analysis	3.0,0.0,0.000247739378,0.000055460041
analyst	1.0,1.0,0.000123869689,0.000110920082
analyze	0.0,1.0,0.000061934845,0.000110920082
and	258.0,277.0,0.016041124737,0.015417891409
andrea	3.0,0.0,0.000247739378,0.000055460041
angelova	4.0,0.0,0.000309674223,0.000055460041
angels	0.0,2.0,0.000061934845,0.000166380123
angrily	0.0,1.0,0.000061934845,0.000110920082
anheuser	0.0,1.0,0.000061934845,0.000110920082
anita	2.0,0.0,0.000185804534,0.000055460041
annals	0.0,1.0,0.000061934845,0.000110920082
announcement	1.0,4.0,0.000123869689,0.000277300205
announcements	2.0,1.0,0.000185804534,0.000110920082
annoy	0.0,1.0,0.000061934845,0.000110920082
annoying	1.0,0.0,0.000123869689,0.000055460041
annuallouy	0.0,1.0,0.000061934845,0.000110920082
anonymise	0.0,1.0,0.000061934845,0.000110920082
anonymizer	0.0,1.0,0.000061934845,0.000110920082
anonymously	0.0,1.0,0.000061934845,0.000110920082
another	6.0,7.0,0.000433543912,0.000443680328
answer	0.0,5.0,0.000061934845,0.000332760246
answered	0.0,1.0,0.000061934845,0.000110920082
answering	0.0,1.0,0.000061934845,0.000110920082
answers	0.0,5.0,0.000061934845,0.000332760246
ante	0.0,1.0,0.000061934845,0.000110920082
anticipate	1.0,0.0,0.000123869689,0.000055460041
antivirus	0.0,1.0,0.000061934845,0.000110920082
antoine	1.0,0.0,0.000123869689,0.000055460041
any	32.0,25.0,0.002043849870,0.001441961067
anyare	0.0,1.0,0.000061934845,0.000110920082
anyhow	2.0,0.0,0.000185804534,0.000055460041
anyone	2.0,1.0,0.000185804534,0.000110920082
anything	3.0,7.0,0.000247739378,0.000443680328
anyway	1.0,1.0,0.000123869689,0.000110920082
anywhere	0.0,3.0,0.000061934845,0.000221840164
anz	0.0,2.0,0.000061934845,0.000166380123
aol	2.0,3.0,0.000185804534,0.000221840164
apachi	1.0,0.0,0.000123869689,0.000055460041
apart	0.0,2.0,0.000061934845,0.000166380123
apoligize	2.0,0.0,0.000185804534,0.000055460041
apollo	1.0,0.0,0.000123869689,0.000055460041
apologies	1.0,1.0,0.000123869689,0.000110920082
apologize	2.0,1.0,0.000185804534,0.000110920082
apparently	1.0,1.0,0.000123869689,0.000110920082
appeals	0.0,3.0,0.000061934845,0.000221840164
appear	4.0,1.0,0.000309674223,0.000110920082
appearance	1.0,1.0,0.000123869689,0.000110920082
appears	2.0,0.0,0.000185804534,0.000055460041
appetite	0.0,2.0,0.000061934845,0.000166380123
application	0.0,4.0,0.000061934845,0.000277300205
applied	5.0,0.0,0.000371609067,0.000055460041
apply	1.0,3.0,0.000123869689,0.000221840164
appreciate	1.0,0.0,0.000123869689,0.000055460041
appreciated	0.0,1.0,0.000061934845,0.000110920082
appreciation	2.0,0.0,0.000185804534,0.000055460041
approach	1.0,1.0,0.000123869689,0.000110920082
appropriate	3.0,0.0,0.000247739378,0.000055460041
approval	0.0,1.0,0.000061934845,0.000110920082
approved	1.0,4.0,0.000123869689,0.000277300205
approximately	4.0,0.0,0.000309674223,0.000055460041
aqmd	2.0,0.0,0.000185804534,0.000055460041
aqoj	0.0,1.0,0.000061934845,0.000110920082
arbitrage	4.0,0.0,0.000309674223,0.000055460041
architect	0.0,1.0,0.000061934845,0.000110920082
archive	0.0,1.0,0.000061934845,0.000110920082
arcy	7.0,0.0,0.000495478756,0.000055460041
are	55.0,84.0,0.003468351294,0.004714103488
area	1.0,1.0,0.000123869689,0.000110920082
areas	2.0,0.0,0.000185804534,0.000055460041
aren	0.0,1.0,0.000061934845,0.000110920082
argentine	4.0,0.0,0.000309674223,0.000055460041
arizona	1.0,0.0,0.000123869689,0.000055460041
ark	0.0,1.0,0.000061934845,0.000110920082
arm	1.0,0.0,0.000123869689,0.000055460041
armstrong	2.0,0.0,0.000185804534,0.000055460041
around	3.0,1.0,0.000247739378,0.000110920082
arrange	2.0,2.0,0.000185804534,0.000166380123
arranged	0.0,1.0,0.000061934845,0.000110920082
arrangement	2.0,0.0,0.000185804534,0.000055460041
arrangements	0.0,2.0,0.000061934845,0.000166380123
arrest	0.0,2.0,0.000061934845,0.000166380123
arrival	1.0,0.0,0.000123869689,0.000055460041
art	0.0,2.0,0.000061934845,0.000166380123
arthur	0.0,1.0,0.000061934845,0.000110920082
article	0.0,3.0,0.000061934845,0.000221840164
articles	0.0,1.0,0.000061934845,0.000110920082
as	54.0,39.0,0.003406416450,0.002218401642
ascii	0.0,1.0,0.000061934845,0.000110920082
ashburton	0.0,3.0,0.000061934845,0.000221840164
asia	0.0,1.0,0.000061934845,0.000110920082
aside	0.0,2.0,0.000061934845,0.000166380123
ask	2.0,6.0,0.000185804534,0.000388220287
asked	1.0,1.0,0.000123869689,0.000110920082
asking	5.0,3.0,0.000371609067,0.000221840164
asks	0.0,1.0,0.000061934845,0.000110920082
aspermont	0.0,3.0,0.000061934845,0.000221840164
assault	0.0,1.0,0.000061934845,0.000110920082
assay	0.0,1.0,0.000061934845,0.000110920082
assays	0.0,1.0,0.000061934845,0.000110920082
assembly	1.0,0.0,0.000123869689,0.000055460041
assemblyman	3.0,0.0,0.000247739378,0.000055460041
assets	11.0,1.0,0.000743218135,0.000110920082
assignment	1.0,0.0,0.000123869689,0.000055460041
assist	0.0,3.0,0.000061934845,0.000221840164
assistance	2.0,4.0,0.000185804534,0.000277300205
assistant	2.0,0.0,0.000185804534,0.000055460041
associate	1.0,0.0,0.000123869689,0.000055460041
association	1.0,0.0,0.000123869689,0.000055460041
assortment	0.0,1.0,0.000061934845,0.000110920082
assume	1.0,0.0,0.000123869689,0.000055460041
assuming	1.0,0.0,0.000123869689,0.000055460041
assumption	1.0,0.0,0.000123869689,0.000055460041
assure	3.0,0.0,0.000247739378,0.000055460041
asthma	0.0,1.0,0.000061934845,0.000110920082
at	57.0,66.0,0.003592220984,0.003715822750
ate	1.0,2.0,0.000123869689,0.000166380123
atop	0.0,1.0,0.000061934845,0.000110920082
atreus	0.0,1.0,0.000061934845,0.000110920082
attached	6.0,0.0,0.000433543912,0.000055460041
attatched	2.0,0.0,0.000185804534,0.000055460041
attempt	1.0,0.0,0.000123869689,0.000055460041
attend	6.0,1.0,0.000433543912,0.000110920082
attendance	2.0,0.0,0.000185804534,0.000055460041
attended	0.0,1.0,0.000061934845,0.000110920082
attending	1.0,0.0,0.000123869689,0.000055460041
attention	0.0,3.0,0.000061934845,0.000221840164
attest	1.0,0.0,0.000123869689,0.000055460041
attitudinal	0.0,1.0,0.000061934845,0.000110920082
attl	1.0,0.0,0.000123869689,0.000055460041
attn	0.0,2.0,0.000061934845,0.000166380123
attractive	1.0,1.0,0.000123869689,0.000110920082
attributable	0.0,1.0,0.000061934845,0.000110920082
audience	2.0,7.0,0.000185804534,0.000443680328
audio	0.0,2.0,0.000061934845,0.000166380123
audit	2.0,0.0,0.000185804534,0.000055460041
australia	2.0,7.0,0.000185804534,0.000443680328
australian	0.0,3.0,0.000061934845,0.000221840164
australiasds	0.0,1.0,0.000061934845,0.000110920082
authenticity	0.0,1.0,0.000061934845,0.000110920082
author	0.0,2.0,0.000061934845,0.000166380123
authorities	0.0,1.0,0.000061934845,0.000110920082
authority	1.0,0.0,0.000123869689,0.000055460041
authorized	0.0,1.0,0.000061934845,0.000110920082
automated	0.0,2.0,0.000061934845,0.000166380123
automatically	1.0,3.0,0.000123869689,0.000221840164
automobile	0.0,1.0,0.000061934845,0.000110920082
availability	0.0,2.0,0.000061934845,0.000166380123
available	12.0,9.0,0.000805152979,0.000554600410
average	0.0,3.0,0.000061934845,0.000221840164
aviation	1.0,0.0,0.000123869689,0.000055460041
avoid	3.0,5.0,0.000247739378,0.000332760246
avoided	1.0,0.0,0.000123869689,0.000055460041
await	0.0,2.0,0.000061934845,0.000166380123
awaking	0.0,1.0,0.000061934845,0.000110920082
aware	1.0,0.0,0.000123869689,0.000055460041
away	4.0,5.0,0.000309674223,0.000332760246
awesome	1.0,0.0,0.000123869689,0.000055460041
ax	0.0,1.0,0.000061934845,0.000110920082
axel	2.0,0.0,0.000185804534,0.000055460041
ay	0.0,1.0,0.000061934845,0.000110920082
azepam	0.0,1.0,0.000061934845,0.000110920082
azurix	10.0,0.0,0.000681283290,0.000055460041
b	13.0,3.0,0.000867087824,0.000221840164
baby	0.0,2.0,0.000061934845,0.000166380123
bachelors	0.0,1.0,0.000061934845,0.000110920082
back	5.0,16.0,0.000371609067,0.000942820698
background	2.0,7.0,0.000185804534,0.000443680328
backgrounds	0.0,1.0,0.000061934845,0.000110920082
backup	2.0,0.0,0.000185804534,0.000055460041
bacon	0.0,1.0,0.000061934845,0.000110920082
bacterial	0.0,1.0,0.000061934845,0.000110920082
bad	2.0,2.0,0.000185804534,0.000166380123
bade	0.0,1.0,0.000061934845,0.000110920082
baggage	0.0,1.0,0.000061934845,0.000110920082
bail	2.0,0.0,0.000185804534,0.000055460041
bailout	7.0,0.0,0.000495478756,0.000055460041
balance	0.0,1.0,0.000061934845,0.000110920082
banging	0.0,1.0,0.000061934845,0.000110920082
bank	0.0,4.0,0.000061934845,0.000277300205
banked	0.0,1.0,0.000061934845,0.000110920082
banker	2.0,0.0,0.000185804534,0.000055460041
banking	3.0,0.0,0.000247739378,0.000055460041
bankruptcy	12.0,2.0,0.000805152979,0.000166380123
bannerco	0.0,3.0,0.000061934845,0.000221840164
banners	0.0,1.0,0.000061934845,0.000110920082
bannersgomlm	0.0,6.0,0.000061934845,0.000388220287
bar	0.0,1.0,0.000061934845,0.000110920082
bareback	0.0,1.0,0.000061934845,0.000110920082
barely	0.0,1.0,0.000061934845,0.000110920082
bargaain	0.0,1.0,0.000061934845,0.000110920082
barnard	1.0,0.0,0.000123869689,0.000055460041
barney	3.0,0.0,0.000247739378,0.000055460041
barrier	0.0,2.0,0.000061934845,0.000166380123
barrow	1.0,0.0,0.000123869689,0.000055460041
base	0.0,1.0,0.000061934845,0.000110920082
based	6.0,4.0,0.000433543912,0.000277300205
basically	0.0,1.0,0.000061934845,0.000110920082
basis	1.0,3.0,0.000123869689,0.000221840164
baskets	5.0,0.0,0.000371609067,0.000055460041
bauxite	0.0,1.0,0.000061934845,0.000110920082
bawled	0.0,1.0,0.000061934845,0.000110920082
bazzd	0.0,1.0,0.000061934845,0.000110920082
bc	1.0,0.0,0.000123869689,0.000055460041
bcli	1.0,0.0,0.000123869689,0.000055460041
bd	0.0,5.0,0.000061934845,0.000332760246
bdf	0.0,1.0,0.000061934845,0.000110920082
be	90.0,84.0,0.005636070853,0.004714103488
beale	1.0,0.0,0.000123869689,0.000055460041
beans	0.0,1.0,0.000061934845,0.000110920082
bear	2.0,1.0,0.000185804534,0.000110920082
beard	0.0,1.0,0.000061934845,0.000110920082
beca	0.0,1.0,0.000061934845,0.000110920082
became	0.0,4.0,0.000061934845,0.000277300205
because	2.0,12.0,0.000185804534,0.000720980534
beck	3.0,0.0,0.000247739378,0.000055460041
become	0.0,4.0,0.000061934845,0.000277300205
bed	0.0,1.0,0.000061934845,0.000110920082
bedfellow	0.0,1.0,0.000061934845,0.000110920082
beds	0.0,3.0,0.000061934845,0.000221840164
been	25.0,8.0,0.001610305958,0.000499140369
beers	1.0,0.0,0.000123869689,0.000055460041
beetcn	0.0,1.0,0.000061934845,0.000110920082
before	7.0,11.0,0.000495478756,0.000665520492
began	2.0,4.0,0.000185804534,0.000277300205
begin	0.0,4.0,0.000061934845,0.000277300205
beginning	1.0,3.0,0.000123869689,0.000221840164
begins	0.0,1.0,0.000061934845,0.000110920082
behalf	1.0,0.0,0.000123869689,0.000055460041
being	8.0,2.0,0.000557413601,0.000166380123
believable	0.0,2.0,0.000061934845,0.000166380123
believe	5.0,6.0,0.000371609067,0.000388220287
believes	1.0,0.0,0.000123869689,0.000055460041
belonged	0.0,1.0,0.000061934845,0.000110920082
belongs	0.0,2.0,0.000061934845,0.000166380123
below	6.0,7.0,0.000433543912,0.000443680328
benchmarks	2.0,0.0,0.000185804534,0.000055460041
bendickson	0.0,2.0,0.000061934845,0.000166380123
benedicta	0.0,2.0,0.000061934845,0.000166380123
benefit	2.0,7.0,0.000185804534,0.000443680328
benefits	3.0,8.0,0.000247739378,0.000499140369
benewm	1.0,0.0,0.000123869689,0.000055460041
bennett	1.0,0.0,0.000123869689,0.000055460041
benson	0.0,1.0,0.000061934845,0.000110920082
ber	0.0,1.0,0.000061934845,0.000110920082
berkovitz	2.0,0.0,0.000185804534,0.000055460041
bernice	1.0,0.0,0.000123869689,0.000055460041
best	6.0,12.0,0.000433543912,0.000720980534
bestwaytoshop	0.0,1.0,0.000061934845,0.000110920082
better	1.0,6.0,0.000123869689,0.000388220287
between	2.0,2.0,0.000185804534,0.000166380123
beware	0.0,1.0,0.000061934845,0.000110920082
beyond	3.0,0.0,0.000247739378,0.000055460041
bgmlm	0.0,1.0,0.000061934845,0.000110920082
bharat	1.0,0.0,0.000123869689,0.000055460041
bid	1.0,0.0,0.000123869689,0.000055460041
big	3.0,6.0,0.000247739378,0.000388220287
biggest	0.0,1.0,0.000061934845,0.000110920082
bill	3.0,2.0,0.000247739378,0.000166380123
billed	0.0,2.0,0.000061934845,0.000166380123
billion	5.0,1.0,0.000371609067,0.000110920082
bills	2.0,0.0,0.000185804534,0.000055460041
birch	0.0,1.0,0.000061934845,0.000110920082
bit	1.0,1.0,0.000123869689,0.000110920082
biwven	0.0,1.0,0.000061934845,0.000110920082
biz	0.0,2.0,0.000061934845,0.000166380123
bjeffrie	1.0,0.0,0.000123869689,0.000055460041
bjwl	0.0,1.0,0.000061934845,0.000110920082
blainey	0.0,1.0,0.000061934845,0.000110920082
bless	0.0,2.0,0.000061934845,0.000166380123
blessed	0.0,2.0,0.000061934845,0.000166380123
block	2.0,2.0,0.000185804534,0.000166380123
blocked	0.0,2.0,0.000061934845,0.000166380123
blocking	0.0,1.0,0.000061934845,0.000110920082
blong	1.0,0.0,0.000123869689,0.000055460041
blood	0.0,1.0,0.000061934845,0.000110920082
blow	0.0,1.0,0.000061934845,0.000110920082
blows	1.0,0.0,0.000123869689,0.000055460041
blues	1.0,0.0,0.000123869689,0.000055460041
bmar	1.0,0.0,0.000123869689,0.000055460041
bmf	0.0,1.0,0.000061934845,0.000110920082
bmlm	0.0,2.0,0.000061934845,0.000166380123
board	0.0,3.0,0.000061934845,0.000221840164
bob	5.0,0.0,0.000371609067,0.000055460041
bodies	0.0,1.0,0.000061934845,0.000110920082
body	0.0,5.0,0.000061934845,0.000332760246
bodyfrankfurter	0.0,1.0,0.000061934845,0.000110920082
bold	0.0,2.0,0.000061934845,0.000166380123
bolnisi	0.0,1.0,0.000061934845,0.000110920082
bombs	0.0,1.0,0.000061934845,0.000110920082
bond	0.0,1.0,0.000061934845,0.000110920082
bondholders	1.0,0.0,0.000123869689,0.000055460041
bonds	2.0,0.0,0.000185804534,0.000055460041
bone	0.0,1.0,0.000061934845,0.000110920082
bonnard	1.0,0.0,0.000123869689,0.000055460041
bonus	0.0,5.0,0.000061934845,0.000332760246
bonuses	0.0,4.0,0.000061934845,0.000277300205
book	2.0,3.0,0.000185804534,0.000221840164
books	0.0,2.0,0.000061934845,0.000166380123
boost	0.0,1.0,0.000061934845,0.000110920082
boosts	0.0,1.0,0.000061934845,0.000110920082
booth	1.0,0.0,0.000123869689,0.000055460041
boots	1.0,0.0,0.000123869689,0.000055460041
booze	0.0,1.0,0.000061934845,0.000110920082
borlan	1.0,0.0,0.000123869689,0.000055460041
borland	0.0,1.0,0.000061934845,0.000110920082
borrowers	0.0,1.0,0.000061934845,0.000110920082
boss	0.0,1.0,0.000061934845,0.000110920082
both	5.0,7.0,0.000371609067,0.000443680328
bother	0.0,1.0,0.000061934845,0.000110920082
bottom	0.0,2.0,0.000061934845,0.000166380123
bought	2.0,1.0,0.000185804534,0.000110920082
bound	0.0,2.0,0.000061934845,0.000166380123
boundary	0.0,1.0,0.000061934845,0.000110920082
box	0.0,17.0,0.000061934845,0.000998280739
boxes	1.0,0.0,0.000123869689,0.000055460041
boy	0.0,2.0,0.000061934845,0.000166380123
bp	3.0,0.0,0.000247739378,0.000055460041
br	2.0,0.0,0.000185804534,0.000055460041
brad	2.0,0.0,0.000185804534,0.000055460041
bradford	1.0,0.0,0.000123869689,0.000055460041
brainstorm	1.0,0.0,0.000123869689,0.000055460041
brand	0.0,1.0,0.000061934845,0.000110920082
branded	0.0,1.0,0.000061934845,0.000110920082
branding	0.0,1.0,0.000061934845,0.000110920082
brazil	8.0,0.0,0.000557413601,0.000055460041
brazilian	4.0,0.0,0.000309674223,0.000055460041
break	4.0,1.0,0.000309674223,0.000110920082
breakthrough	1.0,0.0,0.000123869689,0.000055460041
breath	0.0,4.0,0.000061934845,0.000277300205
breathe	0.0,2.0,0.000061934845,0.000166380123
bredd	1.0,0.0,0.000123869689,0.000055460041
brenda	1.0,0.0,0.000123869689,0.000055460041
brennan	1.0,0.0,0.000123869689,0.000055460041
brent	1.0,1.0,0.000123869689,0.000110920082
brett	3.0,0.0,0.000247739378,0.000055460041
brex	0.0,1.0,0.000061934845,0.000110920082
brian	1.0,0.0,0.000123869689,0.000055460041
brick	0.0,1.0,0.000061934845,0.000110920082
bring	1.0,0.0,0.000123869689,0.000055460041
brings	2.0,2.0,0.000185804534,0.000166380123
broad	2.0,0.0,0.000185804534,0.000055460041
broker	0.0,1.0,0.000061934845,0.000110920082
brought	0.0,1.0,0.000061934845,0.000110920082
brown	1.0,2.0,0.000123869689,0.000166380123
browser	0.0,2.0,0.000061934845,0.000166380123
brutal	0.0,1.0,0.000061934845,0.000110920082
bryan	1.0,0.0,0.000123869689,0.000055460041
btu	1.0,0.0,0.000123869689,0.000055460041
buchsbaum	1.0,0.0,0.000123869689,0.000055460041
buck	1.0,0.0,0.000123869689,0.000055460041
build	0.0,5.0,0.000061934845,0.000332760246
building	3.0,2.0,0.000247739378,0.000166380123
buildings	0.0,1.0,0.000061934845,0.000110920082
buka	0.0,2.0,0.000061934845,0.000166380123
bull	0.0,1.0,0.000061934845,0.000110920082
bullet	0.0,5.0,0.000061934845,0.000332760246
bulleted	0.0,2.0,0.000061934845,0.000166380123
bullets	0.0,1.0,0.000061934845,0.000110920082
burning	0.0,2.0,0.000061934845,0.000166380123
burst	0.0,1.0,0.000061934845,0.000110920082
burton	6.0,0.0,0.000433543912,0.000055460041
bus	2.0,1.0,0.000185804534,0.000110920082
busine	0.0,1.0,0.000061934845,0.000110920082
busines	0.0,1.0,0.000061934845,0.000110920082
business	20.0,20.0,0.001300631735,0.001164660862
businesses	0.0,4.0,0.000061934845,0.000277300205
businessopps	0.0,1.0,0.000061934845,0.000110920082
bussell	1.0,0.0,0.000123869689,0.000055460041
busy	0.0,1.0,0.000061934845,0.000110920082
but	21.0,35.0,0.001362566580,0.001996561477
butler	1.0,0.0,0.000123869689,0.000055460041
