1497	4
1493	4
1460	4
1422	4
1351	4
1338	4
1330	4
1324	4
1323	4
1320	4
1295	4
1289	4
1286	4
1281	4
1280	4
1275	4
1271	4
1269	4
1260	4
1253	4
1252	4
1245	4
1242	4
1241	4
1238	4
1226	4
1215	4
1214	4
1209	4
1206	4
1176	4
1173	4
1165	4
1154	4
1151	4
1146	4
1143	4
1142	4
1136	4
1131	4
1127	4
1123	4
1122	4
1113	4
1102	4
1098	4
1096	4
1087	4
1085	4
1075	4
1071	4
1070	4
1067	4
1066	4
1065	4
1057	4
1055	4
1048	4
1043	4
1039	4
1037	4
1034	4
1033	4
1028	4
1014	4
1009	4
1004	4
999	3
989	3
983	3
973	3
955	3
946	3
928	3
901	3
848	3
833	3
2079	3
2030	3
2020	3
2004	3
1997	3
1841	3
1812	3
1798	3
1758	3
1713	3
1707	3
1678	3
1657	3
1644	3
1641	3
1615	3
1588	3
1566	3
1554	3
1547	3
1532	3
1530	3
1526	3
1525	3
1503	3
1502	3
1501	3
1488	3
1478	3
1473	3
1467	3
1457	3
1450	3
1419	3
1418	3
1416	3
1413	3
1409	3
1406	3
1402	3
1401	3
1399	3
1393	3
1386	3
1381	3
1377	3
1375	3
1365	3
1362	3
1354	3
1346	3
1341	3
1340	3
1335	3
1332	3
1331	3
1328	3
1326	3
1321	3
1315	3
1313	3
1310	3
1303	3
1300	3
1294	3
1291	3
1287	3
1283	3
1278	3
1277	3
1270	3
1267	3
1265	3
1259	3
1255	3
1248	3
1235	3
1231	3
1230	3
1227	3
1223	3
1220	3
1218	3
1210	3
1198	3
1195	3
1191	3
1188	3
1187	3
1184	3
1181	3
1180	3
1170	3
1169	3
1167	3
1166	3
1160	3
1152	3
1150	3
1144	3
1141	3
1135	3
1134	3
1133	3
1130	3
1125	3
1124	3
1119	3
1118	3
1116	3
1114	3
1108	3
1107	3
1106	3
1095	3
1093	3
1083	3
1082	3
1080	3
1074	3
1073	3
1063	3
1058	3
1054	3
1050	3
1041	3
1035	3
1027	3
1013	3
1012	3
1008	3
1007	3
980	2
972	2
954	2
862	2
3165	2
3115	2
2934	2
2860	2
2711	2
2693	2
2645	2
2333	2
2285	2
2257	2
2255	2
2228	2
2214	2
2183	2
2140	2
2136	2
2118	2
2108	2
2083	2
2067	2
2061	2
2028	2
1996	2
1990	2
1986	2
1979	2
1977	2
1967	2
1957	2
1949	2
1939	2
1928	2
1919	2
1917	2
1909	2
1908	2
1906	2
1895	2
1879	2
1860	2
1856	2
1853	2
1844	2
1828	2
1823	2
1809	2
1796	2
1794	2
1782	2
1780	2
1767	2
1763	2
1753	2
1752	2
1747	2
1745	2
1741	2
1736	2
1721	2
1715	2
1711	2
1698	2
1697	2
1692	2
1688	2
1685	2
1682	2
1677	2
1675	2
1673	2
1667	2
1665	2
1663	2
1655	2
1640	2
1634	2
1628	2
1625	2
1619	2
1616	2
1614	2
1609	2
1608	2
1607	2
1601	2
1595	2
1593	2
1592	2
1586	2
1582	2
1581	2
1580	2
1572	2
1571	2
1553	2
1551	2
1542	2
1535	2
1534	2
1529	2
1527	2
1524	2
1513	2
1507	2
1499	2
1496	2
1495	2
1492	2
1487	2
1486	2
1475	2
1474	2
1472	2
1471	2
1470	2
1469	2
1459	2
1458	2
1455	2
1447	2
1446	2
1443	2
1439	2
1435	2
1430	2
1426	2
1421	2
1415	2
1412	2
1410	2
1407	2
1396	2
1394	2
1388	2
1385	2
1384	2
1383	2
1380	2
1376	2
1372	2
1371	2
1370	2
1364	2
1363	2
1357	2
1350	2
1345	2
1343	2
1337	2
1336	2
1334	2
1322	2
1319	2
1317	2
1308	2
1299	2
1298	2
1285	2
1272	2
1266	2
1264	2
1263	2
1262	2
1251	2
1247	2
1243	2
1236	2
1234	2
1233	2
1232	2
1217	2
1216	2
1213	2
1211	2
1208	2
1207	2
1202	2
1200	2
1199	2
1196	2
1193	2
1190	2
1185	2
1182	2
1179	2
1177	2
1174	2
1172	2
1171	2
1164	2
1161	2
1158	2
1148	2
1147	2
1145	2
1137	2
1128	2
1117	2
1112	2
1111	2
1104	2
1097	2
1094	2
1092	2
1072	2
1064	2
1060	2
1059	2
1051	2
1045	2
1038	2
1030	2
1020	2
1018	2
997	1
982	1
964	1
884	1
7132	1
5877	1
5875	1
5855	1
5839	1
5692	1
5598	1
5597	1
5573	1
5530	1
5518	1
5418	1
5399	1
5348	1
5344	1
5197	1
5164	1
5054	1
4817	1
4706	1
4700	1
4681	1
4606	1
4590	1
4558	1
4537	1
4468	1
4465	1
4416	1
4356	1
4342	1
4311	1
4283	1
4210	1
4195	1
4172	1
4165	1
4161	1
4123	1
4108	1
4093	1
4073	1
4065	1
4059	1
4058	1
4007	1
3997	1
3995	1
3981	1
3930	1
3851	1
3835	1
3789	1
3736	1
3734	1
3690	1
3644	1
3625	1
3608	1
3596	1
3589	1
3581	1
3575	1
3574	1
3566	1
3522	1
3506	1
3487	1
3478	1
3448	1
3426	1
3408	1
3402	1
3391	1
3379	1
3374	1
3371	1
3342	1
3334	1
3319	1
3289	1
3281	1
3280	1
3278	1
3259	1
3242	1
3237	1
3219	1
3206	1
3198	1
3196	1
3178	1
3166	1
3160	1
3127	1
3089	1
3076	1
3074	1
3068	1
3049	1
3044	1
3030	1
3027	1
3018	1
3015	1
2999	1
2997	1
2995	1
2992	1
2984	1
2971	1
2961	1
2960	1
2954	1
2933	1
2932	1
2907	1
2901	1
2897	1
2887	1
2856	1
2855	1
2835	1
2818	1
2805	1
2804	1
2798	1
2790	1
2788	1
2784	1
2776	1
2762	1
2755	1
2746	1
2739	1
2732	1
2728	1
2725	1
2717	1
2707	1
2700	1
2699	1
2694	1
2688	1
2681	1
2679	1
2665	1
2653	1
2639	1
2637	1
2629	1
2617	1
2607	1
2605	1
2604	1
2603	1
2597	1
2595	1
2590	1
2587	1
2584	1
2574	1
2572	1
2571	1
2562	1
2553	1
2552	1
2549	1
2548	1
2544	1
2536	1
2530	1
2528	1
2512	1
2505	1
2501	1
2500	1
2495	1
2494	1
2479	1
2478	1
2476	1
2475	1
2471	1
2464	1
2463	1
2458	1
2456	1
2452	1
2448	1
2444	1
2441	1
2437	1
2430	1
2427	1
2411	1
2407	1
2406	1
2400	1
2398	1
2397	1
2395	1
2390	1
2384	1
2383	1
2376	1
2374	1
2373	1
2372	1
2370	1
2363	1
2356	1
2346	1
2340	1
2338	1
2330	1
2328	1
2317	1
2316	1
2314	1
2313	1
2305	1
2292	1
2287	1
2286	1
2273	1
2269	1
2267	1
2264	1
2262	1
2260	1
2259	1
2252	1
2249	1
2246	1
2244	1
2241	1
2235	1
2233	1
2225	1
2221	1
2219	1
2217	1
2215	1
2213	1
2209	1
2206	1
2201	1
2197	1
2193	1
2191	1
2187	1
2180	1
2179	1
2174	1
2173	1
2167	1
2165	1
2162	1
2158	1
2156	1
2155	1
2153	1
2151	1
2149	1
2148	1
2139	1
2132	1
2131	1
2127	1
2126	1
2116	1
2114	1
2107	1
2103	1
2100	1
2098	1
2091	1
2089	1
2087	1
2086	1
2082	1
2081	1
2076	1
2072	1
2070	1
2063	1
2059	1
2054	1
2053	1
2046	1
2044	1
2042	1
2041	1
2033	1
2029	1
2024	1
2023	1
2019	1
2018	1
2014	1
2011	1
2008	1
2007	1
2000	1
1995	1
1994	1
1988	1
1987	1
1983	1
1982	1
1981	1
1978	1
1975	1
1974	1
1973	1
1966	1
1963	1
1960	1
1953	1
1951	1
1941	1
1937	1
1936	1
1933	1
1932	1
1931	1
1930	1
1929	1
1926	1
1920	1
1918	1
1916	1
1912	1
1904	1
1900	1
1898	1
1897	1
1892	1
1891	1
1890	1
1881	1
1880	1
1878	1
1874	1
1873	1
1869	1
1868	1
1864	1
1863	1
1861	1
1858	1
1857	1
1854	1
1847	1
1846	1
1845	1
1843	1
1839	1
1838	1
1835	1
1833	1
1832	1
1831	1
1830	1
1829	1
1827	1
1825	1
1818	1
1817	1
1816	1
1815	1
1814	1
1813	1
1811	1
1801	1
1800	1
1787	1
1785	1
1778	1
1773	1
1771	1
1768	1
1766	1
1765	1
1764	1
1761	1
1760	1
1759	1
1756	1
1751	1
1750	1
1749	1
1748	1
1746	1
1744	1
1737	1
1730	1
1729	1
1728	1
1727	1
1724	1
1722	1
1718	1
1709	1
1708	1
1706	1
1705	1
1704	1
1701	1
1700	1
1699	1
1696	1
1693	1
1687	1
1684	1
1680	1
1676	1
1671	1
1670	1
1666	1
1662	1
1660	1
1658	1
1656	1
1653	1
1651	1
1649	1
1647	1
1645	1
1643	1
1639	1
1637	1
1636	1
1635	1
1633	1
1632	1
1630	1
1627	1
1624	1
1621	1
1620	1
1617	1
1613	1
1612	1
1610	1
1605	1
1603	1
1602	1
1600	1
1599	1
1598	1
1597	1
1596	1
1594	1
1589	1
1585	1
1584	1
1577	1
1576	1
1573	1
1569	1
1567	1
1564	1
1563	1
1561	1
1560	1
1552	1
1549	1
1548	1
1546	1
1544	1
1543	1
1539	1
1537	1
1533	1
1531	1
1528	1
1523	1
1522	1
1521	1
1520	1
1519	1
1518	1
1509	1
1505	1
1504	1
1498	1
1494	1
1482	1
1480	1
1479	1
1466	1
1464	1
1462	1
1461	1
1456	1
1454	1
1453	1
1452	1
1449	1
1445	1
1442	1
1441	1
1437	1
1436	1
1434	1
1433	1
1432	1
1427	1
1423	1
1408	1
1400	1
1398	1
1397	1
1392	1
1391	1
1382	1
1379	1
1369	1
1366	1
1361	1
1359	1
1356	1
1355	1
1353	1
1349	1
1348	1
1347	1
1342	1
1339	1
1333	1
1329	1
1327	1
1311	1
1309	1
1307	1
1306	1
1305	1
1304	1
1302	1
1301	1
1293	1
1290	1
1282	1
1274	1
1273	1
1249	1
1240	1
1237	1
1229	1
1228	1
1222	1
1219	1
1212	1
1204	1
1192	1
1129	1
1121	1
1105	1
1091	1
1090	1
1062	1
1056	1
1047	1
1044	1
1025	1
